timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2018-01-05 10:30:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6631.50,6631.50,0.00,6616.50,6731.50,,,,,,,
2018-01-05 10:30:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6631.50,6631.50,0.00,6616.50,6731.50,MaxHold,6634.00,5.00,5.00,0,8.00,76.00
2018-01-05 11:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6642.75,6642.75,0.00,6627.75,6742.75,,,,,,,
2018-01-05 11:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6642.75,6642.75,0.00,6627.75,6742.75,MaxHold,6643.50,1.50,1.50,0,9.50,77.50
2018-01-05 16:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6660.75,6660.75,0.00,6645.75,6760.75,,,,,,,
2018-01-05 16:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6660.75,6660.75,0.00,6645.75,6760.75,MaxHold,6668.25,15.00,15.00,0,24.50,92.50
2018-01-05 16:30:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6668.25,6669.25,1.00,6654.25,6769.25,,,,,,,
2018-01-05 16:30:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6668.25,6669.25,1.00,6654.25,6769.25,MaxHold,6665.50,-7.50,-7.50,0,17.00,85.00
2018-01-08 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6668.50,6668.75,0.25,6653.75,6768.75,,,,,,,
2018-01-08 09:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6668.50,6668.75,0.25,6653.75,6768.75,MaxHold,6672.00,6.50,6.50,0,6.50,91.50
2018-01-08 10:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6672.00,6672.00,0.00,6657.00,6772.00,,,,,,,
2018-01-08 10:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6672.00,6672.00,0.00,6657.00,6772.00,MaxHold,6669.00,-6.00,-6.00,0,0.50,85.50
2018-01-08 10:30:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6679.25,6679.25,0.00,6664.25,6779.25,,,,,,,
2018-01-08 10:30:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6679.25,6679.25,0.00,6664.25,6779.25,MaxHold,6673.00,-12.50,-12.50,0,-12.00,73.00
2018-01-08 11:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6679.00,6679.00,0.00,6664.00,6779.00,,,,,,,
2018-01-08 11:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6679.00,6679.00,0.00,6664.00,6779.00,MaxHold,6684.75,11.50,11.50,0,-0.50,84.50
2018-01-08 15:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6686.25,6686.25,0.00,6671.25,6786.25,,,,,,,
2018-01-08 15:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6686.25,6686.25,0.00,6671.25,6786.25,MaxHold,6686.00,-0.50,-0.50,0,-1.00,84.00
2018-01-09 09:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,6678.00,6678.25,0.25,6693.25,6578.25,,,,,,,
2018-01-09 09:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,6678.00,6678.25,0.25,6693.25,6578.25,MaxHold,6673.75,9.00,9.00,0,9.00,93.00
2018-01-09 10:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,6673.75,6673.75,0.00,6688.75,6573.75,,,,,,,
2018-01-09 10:00:00,ENSEMBLE,BACKTEST,Exit,Sell,1,6673.75,6673.75,0.00,6688.75,6573.75,MaxHold,6680.25,-13.00,-13.00,0,-4.00,80.00
2018-01-09 10:30:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6685.25,6685.50,0.25,6670.50,6785.50,,,,,,,
2018-01-09 10:39:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6685.25,6685.50,0.25,6670.50,6785.50,SL,6670.50,-30.00,-30.00,0,-34.00,50.00
2018-01-09 10:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,6679.00,6679.00,0.00,6694.00,6579.00,,,,,,,
2018-01-09 10:45:00,ENSEMBLE,BACKTEST,Exit,Sell,1,6679.00,6679.00,0.00,6694.00,6579.00,MaxHold,6683.00,-8.00,-8.00,0,-42.00,42.00
2018-01-09 11:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6683.00,6683.00,0.00,6668.00,6783.00,,,,,,,
2018-01-09 11:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6683.00,6683.00,0.00,6668.00,6783.00,MaxHold,6694.00,22.00,22.00,0,-20.00,64.00
2018-01-09 11:15:00,ENSEMBLE,BACKTEST,Entry,Buy,1,6694.00,6694.25,0.25,6679.25,6794.25,,,,,,,
2018-01-09 11:15:00,ENSEMBLE,BACKTEST,Exit,Buy,1,6694.00,6694.25,0.25,6679.25,6794.25,MaxHold,6697.25,6.00,6.00,0,-14.00,70.00
