account,contracts,date,trade_count,wins,losses,gross_pnl,net_pnl,avg_win,avg_loss,win_rate,max_single_loss,max_single_win,killswitch_triggered,day_result
150K,20,2020-06-30,1,0,1,-20.0,-95.6,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-01,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-02,4,1,3,1800.0,1497.6,1784.4,-95.6,25.0,-95.6,1784.4,0,WIN
150K,20,2020-07-03,2,0,2,-40.0,-191.2,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-06,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-07-07,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-08,5,3,2,4350.0,3972.0,1387.73,-95.6,60.0,-95.6,1904.4,0,WIN
150K,20,2020-07-09,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-10,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-13,4,1,3,3270.0,2967.6,3254.4,-95.6,25.0,-95.6,3254.4,0,WIN
150K,20,2020-07-14,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2020-07-15,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2020-07-16,6,3,3,5680.0,5226.4,1837.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2020-07-17,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-20,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-21,4,2,2,2520.0,2217.6,1204.4,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2020-07-22,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2020-07-23,4,1,3,1120.0,817.6,1104.4,-95.6,25.0,-95.6,1104.4,0,WIN
150K,20,2020-07-24,5,2,3,3100.0,2722.0,1504.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2020-07-27,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-28,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-29,5,2,3,4040.0,3662.0,1974.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-07-30,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-07-31,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2020-08-03,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-04,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-08-05,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-08-06,5,1,4,1050.0,672.0,1054.4,-95.6,20.0,-95.6,1054.4,0,WIN
150K,20,2020-08-07,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2020-08-10,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2020-08-11,5,1,4,2920.0,2542.0,2924.4,-95.6,20.0,-95.6,2924.4,0,WIN
150K,20,2020-08-12,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-13,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-14,4,2,2,3260.0,2957.6,1574.4,-95.6,50.0,-95.6,2434.4,0,WIN
150K,20,2020-08-17,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-18,4,1,3,2940.0,2637.6,2924.4,-95.6,25.0,-95.6,2924.4,0,WIN
150K,20,2020-08-19,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-08-20,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-21,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-24,5,3,2,4930.0,4552.0,1581.07,-95.6,60.0,-95.6,2334.4,0,WIN
150K,20,2020-08-25,4,1,3,1740.0,1437.6,1724.4,-95.6,25.0,-95.6,1724.4,0,WIN
150K,20,2020-08-26,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-08-27,5,2,3,5900.0,5522.0,2904.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-08-28,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-08-31,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2020-09-01,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-09-02,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2020-09-03,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2020-09-04,6,2,4,3080.0,2626.4,1504.4,-95.6,33.33,-95.6,1904.4,0,WIN
150K,20,2020-09-07,2,1,1,560.0,408.8,504.4,-95.6,50.0,-95.6,504.4,0,WIN
150K,20,2020-09-08,5,2,3,1700.0,1322.0,804.4,-95.6,40.0,-95.6,1104.4,0,WIN
150K,20,2020-09-09,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2020-09-10,5,2,3,2500.0,2122.0,1204.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2020-09-11,6,3,3,4480.0,4026.4,1437.73,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2020-09-14,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-09-15,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2020-09-16,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-09-17,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2020-09-21,5,2,3,4500.0,4122.0,2204.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-09-22,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-09-23,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-09-24,8,6,2,13640.0,13035.2,2204.4,-95.6,75.0,-95.6,3904.4,0,WIN
150K,20,2020-09-25,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2020-09-28,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-09-29,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-09-30,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-10-01,5,2,3,5730.0,5352.0,2819.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-10-02,8,5,3,4040.0,3435.2,744.4,-95.6,62.5,-95.6,1104.4,0,WIN
150K,20,2020-10-05,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-10-06,7,3,4,5060.0,4530.8,1637.73,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2020-10-07,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2020-10-08,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-10-09,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-10-12,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-10-13,5,2,3,1700.0,1322.0,804.4,-95.6,40.0,-95.6,1104.4,0,WIN
150K,20,2020-10-14,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2020-10-15,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-10-16,6,2,4,5080.0,4626.4,2504.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2020-10-19,5,2,3,5100.0,4722.0,2504.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-10-20,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-10-21,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2020-10-22,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-10-23,5,1,4,720.0,342.0,724.4,-95.6,20.0,-95.6,724.4,0,WIN
150K,20,2020-10-26,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2020-10-27,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-10-28,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2020-10-29,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2020-10-30,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-11-02,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-11-03,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2020-11-04,6,3,3,2880.0,2426.4,904.4,-95.6,50.0,-95.6,1104.4,0,WIN
150K,20,2020-11-05,5,2,3,5100.0,4722.0,2504.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-11-06,6,2,4,1080.0,626.4,504.4,-95.6,33.33,-95.6,504.4,0,WIN
150K,20,2020-11-09,6,3,3,5680.0,5226.4,1837.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2020-11-10,7,4,3,2860.0,2330.8,654.4,-95.6,57.14,-95.6,1104.4,0,WIN
150K,20,2020-11-11,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-11-12,6,2,4,2280.0,1826.4,1104.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2020-11-13,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2020-11-16,5,1,4,1420.0,1042.0,1424.4,-95.6,20.0,-95.6,1424.4,0,WIN
150K,20,2020-11-17,5,2,3,3010.0,2632.0,1459.4,-95.6,40.0,-95.6,1814.4,0,WIN
150K,20,2020-11-18,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-11-19,6,3,3,1690.0,1236.4,507.73,-95.6,50.0,-95.6,514.4,0,WIN
150K,20,2020-11-20,5,2,3,4370.0,3992.0,2139.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2020-11-23,6,3,3,5080.0,4626.4,1637.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2020-11-24,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-11-25,5,2,3,770.0,392.0,339.4,-95.6,40.0,-95.6,504.4,0,WIN
150K,20,2020-11-26,3,1,2,3940.0,3713.2,3904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2020-11-27,3,1,2,1140.0,913.2,1104.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2020-11-30,5,1,4,2300.0,1922.0,2304.4,-95.6,20.0,-95.6,2304.4,0,WIN
150K,20,2020-12-01,5,2,3,2980.0,2602.0,1444.4,-95.6,40.0,-95.6,2384.4,0,WIN
150K,20,2020-12-02,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2020-12-03,4,1,3,1120.0,817.6,1104.4,-95.6,25.0,-95.6,1104.4,0,WIN
150K,20,2020-12-04,5,2,3,1830.0,1452.0,869.4,-95.6,40.0,-95.6,1234.4,0,WIN
150K,20,2020-12-07,5,2,3,3580.0,3202.0,1744.4,-95.6,40.0,-95.6,2984.4,0,WIN
150K,20,2020-12-08,4,1,3,2500.0,2197.6,2484.4,-95.6,25.0,-95.6,2484.4,0,WIN
150K,20,2020-12-09,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2020-12-10,5,3,2,4930.0,4552.0,1581.07,-95.6,60.0,-95.6,1904.4,0,WIN
150K,20,2020-12-11,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2020-12-14,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2020-12-15,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-12-16,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2020-12-17,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-12-21,6,1,5,1080.0,626.4,1104.4,-95.6,16.67,-95.6,1104.4,0,WIN
150K,20,2020-12-22,4,2,2,6890.0,6587.6,3389.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2020-12-23,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-12-24,3,0,3,-60.0,-286.8,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-12-28,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2020-12-29,4,1,3,1340.0,1037.6,1324.4,-95.6,25.0,-95.6,1324.4,0,WIN
150K,20,2020-12-30,4,1,3,220.0,-82.4,204.4,-95.6,25.0,-95.6,204.4,0,LOSS
150K,20,2020-12-31,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-01-04,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-01-05,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2021-01-06,6,3,3,7080.0,6626.4,2304.4,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2021-01-07,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-01-08,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2021-01-11,7,4,3,4060.0,3530.8,954.4,-95.6,57.14,-95.6,1104.4,0,WIN
150K,20,2021-01-12,6,4,2,5270.0,4816.4,1251.9,-95.6,66.67,-95.6,3904.4,0,WIN
150K,20,2021-01-13,5,3,2,2070.0,1692.0,627.73,-95.6,60.0,-95.6,1104.4,0,WIN
150K,20,2021-01-14,5,2,3,3490.0,3112.0,1699.4,-95.6,40.0,-95.6,2894.4,0,WIN
150K,20,2021-01-15,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2021-01-18,1,1,0,3980.0,3904.4,3904.4,0.0,100.0,3904.4,3904.4,0,WIN
150K,20,2021-01-19,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-01-20,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-01-21,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-01-22,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-01-25,6,2,4,1680.0,1226.4,804.4,-95.6,33.33,-95.6,1104.4,0,WIN
150K,20,2021-01-26,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-01-27,6,4,2,11080.0,10626.4,2704.4,-95.6,66.67,-95.6,3904.4,0,WIN
150K,20,2021-01-28,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-01-29,4,1,3,1120.0,817.6,1104.4,-95.6,25.0,-95.6,1104.4,0,WIN
150K,20,2021-02-01,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-02,4,1,3,1830.0,1527.6,1814.4,-95.6,25.0,-95.6,1814.4,0,WIN
150K,20,2021-02-03,5,2,3,2280.0,1902.0,1094.4,-95.6,40.0,-95.6,1684.4,0,WIN
150K,20,2021-02-04,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-05,4,1,3,980.0,677.6,964.4,-95.6,25.0,-95.6,964.4,0,WIN
150K,20,2021-02-08,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-09,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-10,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2021-02-11,5,2,3,790.0,412.0,349.4,-95.6,40.0,-95.6,504.4,0,WIN
150K,20,2021-02-12,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-15,3,0,3,-60.0,-286.8,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-16,4,2,2,1120.0,817.6,504.4,-95.6,50.0,-95.6,504.4,0,WIN
150K,20,2021-02-17,5,2,3,4500.0,4122.0,2204.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2021-02-18,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-02-19,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-02-22,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-02-23,6,3,3,7880.0,7426.4,2571.07,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2021-02-24,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2021-02-25,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2021-02-26,7,3,4,9860.0,9330.8,3237.73,-95.6,42.86,-95.6,3904.4,0,WIN
150K,20,2021-03-01,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-02,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-03,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2021-03-04,4,1,3,1120.0,817.6,1104.4,-95.6,25.0,-95.6,1104.4,0,WIN
150K,20,2021-03-05,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-03-08,6,3,3,5680.0,5226.4,1837.73,-95.6,50.0,-95.6,3904.4,0,WIN
150K,20,2021-03-09,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-10,5,4,1,4260.0,3882.0,994.4,-95.6,80.0,-95.6,1264.4,0,WIN
150K,20,2021-03-11,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-12,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-03-15,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-16,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-17,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-03-18,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-22,5,1,4,510.0,132.0,514.4,-95.6,20.0,-95.6,514.4,0,WIN
150K,20,2021-03-23,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-03-24,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-25,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-03-26,6,2,4,4480.0,4026.4,2204.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2021-03-29,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-03-30,5,3,2,3260.0,2882.0,1024.4,-95.6,60.0,-95.6,2064.4,0,WIN
150K,20,2021-03-31,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-01,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-05,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-06,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-07,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-04-08,5,2,3,790.0,412.0,349.4,-95.6,40.0,-95.6,504.4,0,WIN
150K,20,2021-04-09,6,3,3,4480.0,4026.4,1437.73,-95.6,50.0,-95.6,1904.4,0,WIN
150K,20,2021-04-12,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2021-04-13,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-14,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-15,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-16,3,0,3,-60.0,-286.8,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-19,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-04-20,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2021-04-21,5,2,3,2540.0,2162.0,1224.4,-95.6,40.0,-95.6,1904.4,0,WIN
150K,20,2021-04-22,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2021-04-23,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-26,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-27,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-04-28,5,4,1,4440.0,4062.0,1039.4,-95.6,80.0,-95.6,1514.4,0,WIN
150K,20,2021-04-29,5,2,3,4500.0,4122.0,2204.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2021-04-30,6,3,3,2880.0,2426.4,904.4,-95.6,50.0,-95.6,1104.4,0,WIN
150K,20,2021-05-03,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-05-04,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
150K,20,2021-05-05,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2021-05-06,5,1,4,3900.0,3522.0,3904.4,-95.6,20.0,-95.6,3904.4,0,WIN
150K,20,2021-05-07,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-10,5,2,3,2870.0,2492.0,1389.4,-95.6,40.0,-95.6,2274.4,0,WIN
150K,20,2021-05-11,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-05-12,5,2,3,2320.0,1942.0,1114.4,-95.6,40.0,-95.6,1124.4,0,WIN
150K,20,2021-05-13,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-14,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-17,4,1,3,520.0,217.6,504.4,-95.6,25.0,-95.6,504.4,0,WIN
150K,20,2021-05-18,5,1,4,320.0,-58.0,324.4,-95.6,20.0,-95.6,324.4,0,LOSS
150K,20,2021-05-19,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-20,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-21,5,2,3,7900.0,7522.0,3904.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2021-05-24,5,1,4,1900.0,1522.0,1904.4,-95.6,20.0,-95.6,1904.4,0,WIN
150K,20,2021-05-25,5,2,3,1440.0,1062.0,674.4,-95.6,40.0,-95.6,844.4,0,WIN
150K,20,2021-05-26,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-27,4,1,3,150.0,-152.4,134.4,-95.6,25.0,-95.6,134.4,0,LOSS
150K,20,2021-05-28,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-05-31,3,1,2,3940.0,3713.2,3904.4,-95.6,33.33,-95.6,3904.4,0,WIN
150K,20,2021-06-01,5,2,3,4370.0,3992.0,2139.4,-95.6,40.0,-95.6,3904.4,0,WIN
150K,20,2021-06-02,5,1,4,1830.0,1452.0,1834.4,-95.6,20.0,-95.6,1834.4,0,WIN
150K,20,2021-06-03,5,1,4,1100.0,722.0,1104.4,-95.6,20.0,-95.6,1104.4,0,WIN
150K,20,2021-06-04,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-06-07,5,0,5,-100.0,-478.0,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-06-08,4,1,3,3920.0,3617.6,3904.4,-95.6,25.0,-95.6,3904.4,0,WIN
150K,20,2021-06-09,4,2,2,2820.0,2517.6,1354.4,-95.6,50.0,-95.6,1374.4,0,WIN
150K,20,2021-06-10,4,0,4,-80.0,-382.4,0.0,-95.6,0.0,-95.6,-95.6,0,LOSS
150K,20,2021-06-11,5,1,4,500.0,122.0,504.4,-95.6,20.0,-95.6,504.4,0,WIN
