date,trade_count,wins,losses,gross_pnl,net_pnl,avg_win,avg_loss,win_rate,max_single_loss,max_single_win,killswitch_triggered,day_result,cumulative_total_pnl
2025-09-24,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,712435.68
2025-09-25,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,713492.28
2025-09-26,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,714548.88
2025-09-29,4,1,3,152.28,152.28,238.32,-28.68,25.0,-28.68,238.32,0,WIN,714701.16
2025-09-30,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,715757.76
2025-10-01,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,716814.36
2025-10-02,5,1,4,489.6,489.6,604.32,-28.68,20.0,-28.68,604.32,0,WIN,717303.96
2025-10-03,4,1,3,1085.28,1085.28,1171.32,-28.68,25.0,-28.68,1171.32,0,WIN,718389.24
2025-10-06,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,718245.84
2025-10-07,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,718131.12
2025-10-08,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,717987.72
2025-10-09,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,717844.32
2025-10-10,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,718900.92
2025-10-13,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,719957.52
2025-10-14,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,722214.12
2025-10-15,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,724442.04
2025-10-16,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,724327.32
2025-10-17,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,726555.24
2025-10-20,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,726440.52
2025-10-21,4,1,3,185.28,185.28,271.32,-28.68,25.0,-28.68,271.32,0,WIN,726625.8
2025-10-22,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,727653.72
2025-10-23,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,727539.0
2025-10-24,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,727424.28
2025-10-27,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,727280.88
2025-10-28,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,727137.48
2025-10-29,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,729394.08
2025-10-30,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,731622.0
2025-10-31,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,733849.92
2025-11-03,5,3,2,3456.6,3456.6,1171.32,-28.68,60.0,-28.68,1171.32,0,WIN,737306.52
2025-11-04,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,738334.44
2025-11-05,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,739362.36
2025-11-06,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,739247.64
2025-11-07,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,739104.24
2025-11-10,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,738989.52
2025-11-11,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,738846.12
2025-11-12,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,739902.72
2025-11-13,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,740959.32
2025-11-14,7,4,3,4599.24,4599.24,1171.32,-28.68,57.14,-28.68,1171.32,0,WIN,745558.56
2025-11-17,6,3,3,3427.92,3427.92,1171.32,-28.68,50.0,-28.68,1171.32,0,WIN,748986.48
2025-11-18,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,750043.08
2025-11-19,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,749899.68
2025-11-20,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,752156.28
2025-11-21,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,753212.88
2025-11-24,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,753069.48
2025-11-25,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,755297.4
2025-11-26,5,1,4,294.6,294.6,409.32,-28.68,20.0,-28.68,409.32,0,WIN,755592.0
2025-11-27,2,0,2,-57.36,-57.36,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,755534.64
2025-11-28,3,1,2,1113.96,1113.96,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,756648.6
2025-12-01,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,758876.52
2025-12-02,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,759933.12
2025-12-03,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,760989.72
2025-12-04,4,1,3,122.28,122.28,208.32,-28.68,25.0,-28.68,208.32,0,WIN,761112.0
2025-12-05,5,1,4,378.6,378.6,493.32,-28.68,20.0,-28.68,493.32,0,WIN,761490.6
2025-12-08,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,763718.52
2025-12-09,5,1,4,789.6,789.6,904.32,-28.68,20.0,-28.68,904.32,0,WIN,764508.12
2025-12-10,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,764393.4
2025-12-11,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,764250.0
2025-12-12,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,765306.6
2025-12-15,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,766363.2
2025-12-16,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,768591.12
2025-12-17,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,769647.72
2025-12-18,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,769504.32
2025-12-22,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,769389.6
2025-12-23,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,771617.52
2025-12-24,3,1,2,579.96,579.96,637.32,-28.68,33.33,-28.68,637.32,0,WIN,772197.48
2025-12-26,3,1,2,132.96,132.96,190.32,-28.68,33.33,-28.68,190.32,0,WIN,772330.44
2025-12-29,4,1,3,-3.72,-3.72,82.32,-28.68,25.0,-28.68,82.32,0,LOSS,772326.72
2025-12-30,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,772183.32
2025-12-31,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,772068.6
2026-01-02,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,771953.88
2026-01-05,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,771810.48
2026-01-06,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,771667.08
2026-01-07,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,771523.68
2026-01-08,5,2,3,1299.6,1299.6,692.82,-28.68,40.0,-28.68,790.32,0,WIN,772823.28
2026-01-09,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,772679.88
2026-01-12,5,1,4,960.6,960.6,1075.32,-28.68,20.0,-28.68,1075.32,0,WIN,773640.48
2026-01-13,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,775897.08
2026-01-14,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,775782.36
2026-01-15,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,776838.96
2026-01-16,5,2,3,1296.6,1296.6,691.32,-28.68,40.0,-28.68,1171.32,0,WIN,778135.56
2026-01-19,2,2,0,1874.64,1874.64,937.32,0.0,100.0,703.32,1171.32,0,WIN,780010.2
2026-01-20,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,781066.8
2026-01-21,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,780923.4
2026-01-22,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,780808.68
2026-01-23,5,3,2,2868.6,2868.6,975.32,-28.68,60.0,-28.68,1171.32,0,WIN,783677.28
2026-01-26,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,784733.88
2026-01-27,5,2,3,1416.6,1416.6,751.32,-28.68,40.0,-28.68,1171.32,0,WIN,786150.48
2026-01-28,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,787207.08
2026-01-29,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,788263.68
2026-01-30,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,788148.96
2026-02-02,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,789205.56
2026-02-03,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,789062.16
2026-02-04,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,788947.44
2026-02-05,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,790004.04
2026-02-06,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,791060.64
2026-02-09,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,790917.24
2026-02-10,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,791945.16
2026-02-11,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,793001.76
2026-02-12,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,795229.68
2026-02-13,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,795086.28
2026-02-16,2,0,2,-57.36,-57.36,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,795028.92
2026-02-17,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,794885.52
2026-02-18,6,3,3,3427.92,3427.92,1171.32,-28.68,50.0,-28.68,1171.32,0,WIN,798313.44
2026-02-19,5,1,4,795.6,795.6,910.32,-28.68,20.0,-28.68,910.32,0,WIN,799109.04
2026-02-20,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,801365.64
2026-02-23,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,802393.56
2026-02-24,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,802250.16
2026-02-25,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,802106.76
2026-02-26,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,801963.36
2026-02-27,5,3,2,3456.6,3456.6,1171.32,-28.68,60.0,-28.68,1171.32,0,WIN,805419.96
2026-03-02,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,805305.24
2026-03-03,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,805190.52
2026-03-04,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,805047.12
2026-03-05,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,807275.04
2026-03-06,6,3,3,3427.92,3427.92,1171.32,-28.68,50.0,-28.68,1171.32,0,WIN,810702.96
2026-03-09,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,811759.56
2026-03-10,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,813987.48
2026-03-11,4,1,3,440.28,440.28,526.32,-28.68,25.0,-28.68,526.32,0,WIN,814427.76
2026-03-12,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,815484.36
2026-03-13,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,816540.96
2026-03-16,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,817597.56
2026-03-17,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,817482.84
2026-03-18,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,818539.44
2026-03-19,7,5,2,5799.24,5799.24,1171.32,-28.68,71.43,-28.68,1171.32,0,WIN,824338.68
2026-03-23,6,1,5,1027.92,1027.92,1171.32,-28.68,16.67,-28.68,1171.32,0,WIN,825366.6
2026-03-24,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,825223.2
2026-03-25,5,2,3,2256.6,2256.6,1171.32,-28.68,40.0,-28.68,1171.32,0,WIN,827479.8
2026-03-26,4,0,4,-114.72,-114.72,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,827365.08
2026-03-27,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,828421.68
2026-03-30,6,4,2,4627.92,4627.92,1171.32,-28.68,66.67,-28.68,1171.32,0,WIN,833049.6
2026-03-31,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,834106.2
2026-04-01,5,0,5,-143.4,-143.4,0.0,-28.68,0.0,-28.68,-28.68,0,LOSS,833962.8
2026-04-02,4,1,3,551.28,551.28,637.32,-28.68,25.0,-28.68,637.32,0,WIN,834514.08
2026-04-06,5,3,2,2235.6,2235.6,764.32,-28.68,60.0,-28.68,1171.32,0,WIN,836749.68
2026-04-07,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,838977.6
2026-04-08,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,840034.2
2026-04-09,6,2,4,2227.92,2227.92,1171.32,-28.68,33.33,-28.68,1171.32,0,WIN,842262.12
2026-04-10,5,2,3,1380.6,1380.6,733.32,-28.68,40.0,-28.68,1171.32,0,WIN,843642.72
2026-04-13,5,1,4,1056.6,1056.6,1171.32,-28.68,20.0,-28.68,1171.32,0,WIN,844699.32
